date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day,days_until_stockout,net_change,units_used_lag1,units_used_lag7,units_used_lag30,units_collected_lag1,units_collected_lag7,units_collected_lag30,stock_start_lag1,stock_start_lag7,stock_start_lag30,units_used_roll7_mean,units_used_roll30_mean,units_used_roll7_std,units_used_roll30_std,units_collected_roll7_mean,units_collected_roll30_mean,units_collected_roll7_std,units_collected_roll30_std,cover_days,usage_trend_7d,usage_trend_30d,surgeries_per_stock,trauma_per_stock,demand_pressure,stockout_lag1,stockout_lag7,stockout_roll7_sum
2020-03-26,East,6,1,3,0,33.09011122040075,11.914096449512668,0.6251303297706023,3,6,0,0,B-,0,1,3,0,0,1,0,0,0,11.0,-2,5.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,3.7142857142857144,2.8666666666666667,1.1126972805283726,1.5477087254553346,1.5714285714285714,1.9333333333333333,1.6183471874253752,1.2847469449832052,0.0,0.7142857142857144,2.8666666666666667,6.0,3.0,9.0,1.0,1.0,7.0
2020-03-27,East,0,0,3,0,28.17425107406932,2.138886932806737,0.5164319707257353,4,17,0,0,B-,0,3,1,0,2,1,0,0,0,10.0,2,3.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,9.0,3.7142857142857144,2.966666666666667,1.1126972805283726,1.4499306364701428,1.4285714285714286,1.8666666666666667,1.6183471874253754,1.2793676598989843,0.0,-1.2857142857142856,1.9666666666666668,17.0,4.0,21.0,0.0,1.0,6.0
2020-03-28,East,1,0,3,0,29.378911665658595,5.559776154146504,0.5137201330314396,3,22,0,0,B-,2,2,1,0,3,1,0,0,0,9.0,1,1.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,11.0,3.142857142857143,2.966666666666667,1.3451854182690974,1.4499306364701428,1.2857142857142858,1.8666666666666667,1.38013111868471,1.2793676598989843,0.6363634338843619,0.1428571428571428,0.9666666666666668,7.333333333333333,1.0,8.333333333333334,0.0,1.0,5.0
2020-03-29,East,2,0,3,0,27.298217546001723,0.9552536446707532,0.6177184731475841,3,26,0,0,B-,3,2,2,0,3,1,0,0,0,8.0,0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,11.0,2.857142857142857,2.933333333333333,1.5735915849388853,1.484014437454944,1.5714285714285714,1.8666666666666667,1.2724180205607047,1.2793676598989843,1.0499996325001286,-1.1428571428571428,-1.0666666666666669,6.5,0.75,7.25,0.0,1.0,4.0
2020-03-30,East,3,0,3,0,28.573854377691653,7.016449956615002,0.4749156856948269,3,10,0,0,B-,3,2,1,0,4,1,0,0,0,7.0,1,2.0,4.0,1.0,2.0,2.0,3.0,3.0,0.0,8.0,2.5714285714285716,2.8666666666666667,1.5118578920369077,1.4793599112881348,1.4285714285714286,1.8666666666666667,1.1338934190276833,1.2793676598989843,1.1666662129631393,-1.4285714285714284,1.8666666666666667,2.5,0.75,3.25,0.0,1.0,3.0
2020-03-31,East,4,0,3,0,30.99950465531532,7.7192779087129395,0.7540698160454755,1,26,0,0,B-,4,6,2,0,8,1,0,0,0,6.0,4,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,10.0,2.142857142857143,2.8666666666666667,1.4638501094227983,1.4793599112881348,1.4285714285714286,1.8333333333333333,1.1338934190276833,1.2617266038997934,1.866665795555962,0.1428571428571428,-0.1333333333333333,5.2,0.2,5.4,0.0,1.0,2.0
2020-04-01,East,5,1,4,0,26.94712093739594,1.2578758075234926,0.3138472557120892,7,13,0,0,B-,8,1,3,0,6,1,0,0,0,5.0,-2,2.0,5.0,2.0,6.0,0.0,3.0,4.0,0.0,9.0,2.142857142857143,2.8333333333333335,1.4638501094227983,1.4874957741657355,2.2857142857142856,1.9666666666666666,1.889822365046136,1.4735210781716332,3.733331591111924,-2.857142857142857,0.8333333333333335,1.4444444444444444,0.7777777777777778,2.2222222222222223,0.0,1.0,1.0
2020-04-02,East,6,1,4,0,26.01669105820796,9.987084379765442,0.2976701948519106,6,5,0,0,B-,6,1,3,0,4,1,0,0,0,4.0,-2,3.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,10.0,1.8571428571428572,2.8666666666666667,0.8997354108424348,1.4793599112881348,2.4285714285714284,1.9,1.7182493859684491,1.470397553560683,3.230767491125197,-1.1428571428571428,1.8666666666666667,0.7142857142857143,0.8571428571428571,1.5714285714285714,0.0,0.0,0.0
2020-04-03,East,0,0,4,0,27.28430587792489,3.8157688608735385,0.4374306846460849,2,18,0,0,B-,4,1,0,0,5,1,0,0,0,3.0,1,3.0,1.0,3.0,1.0,3.0,0.0,6.0,0.0,10.0,1.8571428571428572,2.933333333333333,0.8997354108424348,1.4367908045682765,2.4285714285714284,1.9,1.7182493859684491,1.470397553560683,2.1538449940834647,0.8571428571428572,-0.06666666666666687,3.6,0.4,4.0,0.0,0.0,0.0
2020-04-04,East,1,0,4,0,24.64953548653708,1.153115943150908,0.3169908870736649,4,14,0,0,B-,5,2,1,0,6,1,0,0,1,2.0,1,0.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,7.0,1.7142857142857142,2.8333333333333335,1.1126972805283715,1.5331584108120335,2.142857142857143,1.9333333333333333,1.772810520855837,1.4367908045682762,2.9166649652787706,0.7142857142857142,1.8333333333333335,2.3333333333333335,0.6666666666666666,3.0,0.0,0.0,0.0
2020-04-05,East,2,0,4,0,29.212770586262145,4.438263372692481,0.2565811110311599,6,24,0,0,B-,6,2,7,0,1,1,0,1,0,1.0,-5,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,7.0,1.7142857142857142,2.8333333333333335,1.1126972805283715,1.5331584108120335,2.142857142857143,1.9666666666666666,1.772810520855837,1.4259499757471628,3.4999979583345247,-0.2857142857142858,0.8333333333333335,3.4285714285714284,0.8571428571428571,4.285714285714286,0.0,0.0,0.0
2020-04-06,East,3,0,4,0,26.157388100322777,2.6142727610522005,0.3134164105391206,3,23,0,0,B-,1,2,2,0,1,1,1,0,1,60.0,0,7.0,1.0,4.0,2.0,2.0,1.0,6.0,3.0,7.0,2.4285714285714284,3.0,2.2990681342044392,1.7019258867935265,2.142857142857143,1.9666666666666666,1.772810520855837,1.4259499757471628,0.41176453633224974,1.4285714285714284,-1.0,11.5,1.5,13.0,0.0,0.0,0.0
2020-04-07,East,4,0,4,0,30.060241812139708,5.0336610745964565,0.3043130766102901,2,19,0,0,B-,1,5,7,0,0,1,1,1,0,60.0,-2,2.0,2.0,3.0,2.0,6.0,3.0,1.0,4.0,4.0,2.5714285714285716,2.933333333333333,2.225394561056746,1.7005746155310288,2.142857142857143,2.0,1.772810520855837,1.4142135623730954,0.38888873765437976,0.5714285714285716,-0.06666666666666687,9.5,1.0,10.5,1.0,0.0,1.0
2020-04-08,East,5,1,4,0,28.52206072616584,5.865539136347511,0.4711857489483356,9,10,0,0,B-,0,2,3,0,0,1,0,0,0,2.0,-1,7.0,3.0,3.0,5.0,1.0,2.0,1.0,8.0,4.0,3.2857142857142856,3.066666666666667,2.751622897751174,1.8557149999176976,2.0,2.066666666666667,1.4142135623730956,1.5070714541175854,0.0,0.2857142857142856,0.06666666666666687,10.0,9.0,19.0,1.0,0.0,2.0
2020-04-09,East,6,1,4,0,28.490726976809142,7.953694573821065,0.1014986000987751,1,6,0,0,B-,0,2,1,0,1,1,0,0,0,1.0,1,3.0,3.0,1.0,2.0,1.0,1.0,0.0,6.0,3.0,3.2857142857142856,3.066666666666667,2.751622897751174,1.8557149999176976,2.142857142857143,2.066666666666667,1.3451854182690988,1.5070714541175854,0.0,0.2857142857142856,2.066666666666667,6.0,1.0,7.0,0.0,0.0,2.0
2020-04-10,East,0,0,4,0,27.40473421522217,2.5505330739099943,0.1611223494758319,4,23,0,0,B-,1,2,2,0,1,1,1,0,0,60.0,0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,3.0,3.0,3.066666666666667,2.886751345948128,1.8557149999176976,2.2857142857142856,2.1,1.2535663410560174,1.4936647825930094,0.33333322222225925,3.0,1.0666666666666669,11.5,2.0,13.5,0.0,0.0,2.0
2020-04-11,East,1,0,4,0,34.04471684933891,12.05480389956448,0.3553154088035184,5,21,0,0,B-,1,1,3,0,0,1,0,0,0,4.0,-2,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,3.2857142857142856,3.066666666666667,2.6276913640612176,1.8557149999176976,2.4285714285714284,2.1,1.1338934190276813,1.4936647825930094,0.3043477334593855,2.2857142857142856,1.0666666666666669,10.5,2.5,13.0,1.0,0.0,3.0
2020-04-12,East,2,0,4,0,28.44435072110327,3.7003115327061376,0.2881211730581744,9,23,0,0,B-,0,2,1,0,1,1,0,0,0,3.0,1,3.0,7.0,1.0,1.0,2.0,4.0,1.0,6.0,2.0,3.5714285714285716,3.1,2.4397501823713323,1.8448436995751345,2.2857142857142856,2.1,1.2535663410560174,1.4936647825930094,0.0,-3.4285714285714284,2.1,23.0,9.0,32.0,0.0,0.0,3.0
2020-04-13,East,3,0,4,0,27.464077970450266,2.307142617425884,0.3029159390916581,4,21,0,0,B-,1,2,1,0,2,1,0,0,0,2.0,1,1.0,2.0,6.0,2.0,2.0,1.0,0.0,1.0,5.0,2.7142857142857144,3.1,2.0586634591635504,1.8448436995751345,2.2857142857142856,2.033333333333333,1.2535663410560174,1.449930636470143,0.3684209168975569,0.7142857142857144,-2.9,10.5,2.0,12.5,0.0,1.0,3.0
2020-04-14,East,4,0,4,0,29.455732833824616,0.1877459959067178,0.338342038217295,6,18,0,0,B-,2,2,3,0,1,1,0,0,0,1.0,-1,1.0,7.0,4.0,2.0,5.0,5.0,1.0,1.0,0.0,2.5714285714285716,2.933333333333333,2.1491969707422385,1.7991057804352149,2.2857142857142856,2.066666666666667,1.2535663410560174,1.4367908045682767,0.7777774753087595,-4.428571428571429,-1.0666666666666669,6.0,2.0,8.0,0.0,1.0,2.0
2020-04-15,East,5,1,4,0,32.21762834831646,2.274646191231044,0.3197948142418033,8,8,0,0,B-,1,1,1,0,1,1,1,0,0,60.0,0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.9,0.9999999999999976,1.7878902998053132,1.8571428571428572,1.9666666666666666,0.3779644730092292,1.3256965204630422,0.499999750000125,-1.0,-2.1,4.0,4.0,8.0,0.0,0.0,1.0
2020-04-16,East,6,1,4,0,27.533083031539565,1.973121962550311,0.2097233264737995,6,13,0,0,B-,1,3,4,0,0,1,1,0,1,60.0,-1,1.0,1.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,1.7142857142857142,2.7666666666666666,0.9511897312113392,1.7749858344909912,1.7142857142857142,1.9666666666666666,0.48795003647426866,1.3256965204630422,0.5833329930557541,0.7142857142857142,-2.2333333333333334,6.5,3.0,9.5,1.0,0.0,2.0
2020-04-17,East,0,0,4,0,30.239337982790488,4.093259594358623,0.1999352454901122,3,17,0,0,B-,0,2,10,0,0,1,0,1,0,1.0,-8,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.142857142857143,2.7333333333333334,1.21498579258791,1.7406565018610842,1.8571428571428572,1.9666666666666666,0.6900655593423553,1.3256965204630422,0.0,0.1428571428571428,-1.2666666666666666,17.0,3.0,20.0,1.0,1.0,3.0
2020-04-18,East,1,0,4,0,25.91492968042272,4.922287826163857,0.346036935478682,1,25,0,0,B-,0,1,0,0,1,1,1,0,1,60.0,1,10.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,3.2857142857142856,2.933333333333333,3.1997023671109215,2.1803722132942687,1.8571428571428572,2.0,0.6900655593423553,1.313064328597226,0.0,0.2857142857142856,-0.06666666666666687,25.0,1.0,26.0,0.0,0.0,2.0
2020-04-19,East,2,0,4,0,32.528236098426646,5.571357517131522,0.150878177495337,5,16,0,0,B-,1,2,6,0,0,1,0,1,0,1.0,-4,0.0,1.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,2.857142857142857,2.8333333333333335,3.4364987719368973,2.24504563095218,1.8571428571428572,1.9666666666666666,0.6900655593423553,1.3256965204630422,0.34999987750004286,1.8571428571428572,-2.1666666666666665,8.0,2.5,10.5,1.0,0.0,3.0
2020-04-20,East,3,0,4,0,23.82482567093775,2.858103413456219,0.2159489991720147,2,17,0,0,B-,0,1,0,0,1,1,1,0,0,60.0,1,6.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.5714285714285716,2.8666666666666667,3.505098327538656,2.285385854893464,1.8571428571428572,1.9,0.6900655593423553,1.2689936278745484,0.0,2.5714285714285716,-0.1333333333333333,17.0,2.0,19.0,0.0,0.0,3.0
2020-04-21,East,4,0,4,0,26.338660316144885,1.0621256146853868,0.2660640042824232,8,22,0,0,B-,1,2,3,0,0,1,1,0,0,60.0,-1,0.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,3.4285714285714284,2.7666666666666666,3.644957377763735,2.3442274417919813,1.7142857142857142,1.9333333333333333,0.7559289460184558,1.2298957997167568,0.29166658159724707,0.4285714285714284,-1.2333333333333334,11.0,4.0,15.0,1.0,0.0,4.0
2020-04-22,East,5,1,4,0,29.78657526667831,1.4706167893589002,0.0451406434797138,7,8,0,0,B-,0,1,2,0,0,1,1,0,0,60.0,-1,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,3.4285714285714284,2.7333333333333334,3.644957377763735,2.3331691239426995,1.7142857142857142,1.9,0.7559289460184558,1.213430588498349,0.0,2.4285714285714284,-1.2666666666666666,8.0,7.0,15.0,1.0,1.0,5.0
2020-04-23,East,6,1,4,0,24.7600515696362,4.8421750741302105,0.4068875908415786,8,11,0,0,B-,0,4,4,0,0,1,1,0,0,60.0,0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,3.5714285714285716,2.6666666666666665,3.5523298860110972,2.32428458898103,1.7142857142857142,1.8666666666666667,0.7559289460184558,1.2242755305537412,0.0,-0.4285714285714284,0.6666666666666665,11.0,8.0,19.0,1.0,1.0,5.0
2020-04-24,East,0,0,4,0,26.71314010654152,0.310026730230349,0.2492685787941212,3,18,0,0,B-,0,1,4,0,0,1,1,0,0,60.0,-3,4.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.5714285714285716,2.7333333333333334,3.5523298860110972,2.3331691239426995,1.8571428571428572,2.0,1.0690449676496983,1.23176352410288,0.0,-6.428571428571429,-2.2666666666666666,18.0,3.0,21.0,1.0,0.0,5.0
2020-04-25,East,1,0,4,0,25.04395581560056,2.2471149454020565,0.3334106981381093,4,26,0,0,B-,0,1,1,0,0,1,0,0,0,1.0,0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.7142857142857144,2.7,2.214669705568282,2.306662015808215,1.7142857142857142,2.033333333333333,1.1126972805283746,1.1885468767200227,0.0,2.7142857142857144,-0.2999999999999998,26.0,4.0,30.0,1.0,1.0,6.0
2020-04-26,East,2,0,4,0,30.95707944051584,2.126623643205339,0.2919710496131989,3,24,0,0,B-,0,2,1,0,1,1,1,0,0,60.0,1,1.0,6.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.857142857142857,2.6333333333333333,2.0354009783964284,2.3265089035206645,1.7142857142857142,2.033333333333333,1.1126972805283746,1.1885468767200227,0.0,-3.142857142857143,1.6333333333333333,24.0,3.0,27.0,0.0,0.0,5.0
2020-04-27,East,3,0,4,0,28.58509732047401,0.5075677336440448,0.2155783951594387,4,24,0,0,B-,1,0,1,0,0,1,1,0,0,60.0,-1,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.142857142857143,2.6333333333333333,1.5735915849388844,2.3265089035206645,1.7142857142857142,2.0,1.1126972805283746,1.1744404390294074,0.4666664488889905,2.142857142857143,1.6333333333333333,12.0,2.0,14.0,1.0,1.0,6.0
2020-04-28,East,4,0,4,0,26.891388433440085,4.527699458466911,0.334214172870964,7,20,0,0,B-,0,2,3,0,0,1,1,0,1,60.0,-1,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.2857142857142856,2.6333333333333333,1.3801311186847067,2.3265089035206645,1.5714285714285714,1.9333333333333333,1.2724180205607047,1.2298957997167566,0.0,-0.7142857142857144,0.6333333333333333,20.0,7.0,27.0,1.0,1.0,6.0
2020-04-29,East,5,1,4,0,28.17724724074745,3.704222300241792,0.3356657772067009,3,10,0,0,B-,0,0,6,0,0,1,1,1,0,60.0,-6,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,2.2857142857142856,2.6666666666666665,1.3801311186847067,2.32428458898103,1.5714285714285714,1.9333333333333333,1.2724180205607047,1.2298957997167566,0.0,0.2857142857142856,1.6666666666666665,10.0,3.0,13.0,1.0,1.0,6.0
2020-04-30,East,6,1,4,0,26.588630992036755,0.195025231491749,0.317853900043544,4,13,0,0,B-,0,1,2,0,0,1,1,0,0,60.0,-1,6.0,4.0,2.0,0.0,4.0,6.0,0.0,0.0,4.0,2.857142857142857,2.8333333333333335,1.9518001458970653,2.3792686986193656,1.4285714285714286,1.8666666666666667,1.397276262011545,1.2793676598989843,0.0,-1.1428571428571428,0.8333333333333335,13.0,4.0,17.0,1.0,1.0,6.0
2020-05-01,East,0,0,5,1,28.916326841420748,4.547287848199406,0.3109200177739153,10,15,0,0,B-,0,0,3,0,0,1,1,0,0,60.0,-3,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,2.5714285714285716,2.8333333333333335,1.9023794624226826,2.3792686986193656,1.0,1.7,0.8164965809277297,1.0221680811915899,0.0,-1.4285714285714284,-0.16666666666666652,15.0,10.0,25.0,1.0,1.0,6.0
2020-05-02,East,1,0,5,0,26.039438069248884,3.121710546400012,0.1283466074054428,2,19,0,0,B-,0,0,2,0,0,1,1,0,1,60.0,-2,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,2.4285714285714284,2.8333333333333335,1.8126539343499302,2.3792686986193656,0.8571428571428571,1.6666666666666667,0.899735410842441,1.0613372610104648,0.0,1.4285714285714284,-0.16666666666666652,19.0,2.0,21.0,1.0,0.0,6.0
2020-05-03,East,2,0,5,0,28.17343207798856,8.202037183717158,0.2341914758547893,5,16,0,0,B-,0,1,5,0,0,1,0,1,0,3.0,-4,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.5714285714285716,2.8,1.7182493859684478,2.3838537330737513,0.7142857142857143,1.6333333333333333,0.9511897312113458,1.0980651740387641,0.0,1.5714285714285716,2.8,16.0,5.0,21.0,1.0,1.0,7.0
2020-05-04,East,3,0,5,0,27.613843040826232,3.309869751738404,0.1311715364737183,4,26,0,0,B-,0,4,2,0,2,1,0,0,0,2.0,2,5.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,3.142857142857143,2.966666666666667,1.7728105208558356,2.355965770685916,0.5714285714285714,1.6333333333333333,0.7867957924694482,1.0980651740387641,0.0,2.142857142857143,1.9666666666666668,26.0,4.0,30.0,0.0,1.0,6.0
2020-05-05,East,4,0,5,0,28.32801753113361,3.862721908064239,0.1441715508886085,9,24,0,0,B-,2,3,4,0,1,1,0,0,0,1.0,-1,2.0,3.0,7.0,4.0,2.0,2.0,0.0,0.0,6.0,3.2857142857142856,3.0,1.603567451474545,2.334154207002821,1.1428571428571428,1.7,1.4638501094228016,1.1788363637137231,0.608695466918771,0.2857142857142856,-4.0,8.0,3.0,11.0,0.0,1.0,5.0
2020-05-06,East,5,1,5,0,24.776141484062727,0.96972309378233,0.1850304970114339,9,8,0,0,B-,1,2,2,0,1,1,1,0,0,60.0,0,4.0,6.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,3.4285714285714284,2.9,1.618347187425373,2.21826275611624,1.2857142857142858,1.7333333333333334,1.6035674514745477,1.2015315896469558,0.29166658159724707,-2.5714285714285716,0.8999999999999999,4.0,4.5,8.5,0.0,1.0,4.0
2020-05-07,East,6,1,5,0,28.421783254411007,0.6221398259207889,0.4644857701903923,5,12,0,0,B-,1,0,3,0,0,1,0,0,0,2.0,-3,2.0,2.0,7.0,2.0,1.0,5.0,1.0,0.0,1.0,2.857142857142857,2.9,1.21498579258791,2.21826275611624,1.5714285714285714,1.7333333333333334,1.51185789203691,1.2015315896469558,0.34999987750004286,0.8571428571428572,-4.1,6.0,2.5,8.5,1.0,1.0,4.0
2020-05-08,East,0,0,5,0,25.278166416135424,3.934732017522601,0.3405664008521943,4,16,0,0,B-,0,3,0,0,3,1,0,0,1,1.0,3,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.7666666666666666,1.1547005383792495,2.0791797675398658,1.4285714285714286,1.5666666666666667,1.6183471874253752,1.072648457158112,0.0,0.0,-0.2333333333333334,16.0,4.0,20.0,0.0,1.0,3.0
2020-05-09,East,1,0,5,0,26.208868240560747,3.600851388415452,0.1514270634961262,4,20,0,0,B-,3,5,7,0,1,1,1,1,0,60.0,-2,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.5714285714285716,2.6666666666666665,1.6183471874253725,2.1388577894937675,1.8571428571428572,1.6,1.5735915849388868,1.1017227888394958,1.1666662129631393,0.5714285714285716,1.6666666666666665,5.0,1.0,6.0,0.0,1.0,2.0
2020-05-10,East,2,0,5,0,27.987692559623834,6.328186473815397,0.2534940332334539,5,15,0,0,B-,1,2,4,0,0,1,1,0,0,60.0,-2,7.0,5.0,2.0,5.0,1.0,2.0,3.0,0.0,1.0,3.2857142857142856,2.8666666666666667,2.288688541085316,2.2550071998253953,2.5714285714285716,1.7,1.7182493859684487,1.2635472781569874,0.3043477334593855,-1.7142857142857144,0.8666666666666667,7.5,2.5,10.0,1.0,0.0,2.0
2020-05-11,East,3,0,5,0,26.46296947177875,0.8530872827700595,0.2713176070909184,3,15,0,0,B-,0,1,2,0,0,1,0,0,0,3.0,-1,4.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,3.142857142857143,2.933333333333333,2.193062655175133,2.2580634567506395,2.7142857142857144,1.7,1.6035674514745455,1.2635472781569874,0.0,1.1428571428571428,-0.06666666666666687,15.0,3.0,18.0,1.0,0.0,3.0
2020-05-12,East,4,0,5,0,30.756275347023667,0.913150888376001,0.1511923004242945,5,21,0,1,B-,0,4,2,0,2,1,0,0,0,2.0,2,2.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.142857142857143,2.9,2.193062655175133,2.2644174100409478,2.2857142857142856,1.7,1.6035674514745462,1.2635472781569874,0.0,-0.8571428571428572,1.9,21.0,5.0,26.0,0.0,0.0,3.0
2020-05-13,East,5,1,5,0,23.756641820480205,6.301047354974906,0.2505835525315998,3,12,0,0,B-,2,3,2,0,3,1,0,0,1,1.0,1,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,2.857142857142857,2.933333333333333,2.193062655175133,2.2427405238839526,2.4285714285714284,1.7666666666666666,1.7182493859684487,1.3308885632599343,0.6999997550000857,0.8571428571428572,1.9333333333333331,4.0,1.0,5.0,0.0,1.0,3.0
2020-05-14,East,6,1,5,0,23.18467213289146,5.150971934204008,0.3052204449022139,11,10,0,0,B-,3,3,5,0,1,1,1,1,1,60.0,-2,2.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,2.857142857142857,2.966666666666667,2.193062655175133,2.220334447210885,2.5714285714285716,1.8,1.7182493859684487,1.349329335326411,1.0499996325001286,-0.1428571428571428,-0.033333333333333215,2.5,2.75,5.25,0.0,0.0,2.0
2020-05-15,East,0,0,5,0,27.456731794757708,2.61524717954979,0.3357739334231954,5,26,0,0,B-,1,2,7,0,0,1,1,1,1,60.0,-5,5.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,3.142857142857143,3.033333333333333,2.340126166724878,2.2511810437976827,3.0,1.8333333333333333,1.2909944487358043,1.3666806839763352,0.31818171694218095,3.142857142857143,2.033333333333333,13.0,2.5,15.5,1.0,0.0,3.0
2020-05-16,East,1,0,5,0,31.238447290705984,6.373041272461973,0.1556036857506783,3,15,0,0,B-,0,4,6,0,0,1,1,1,1,60.0,-2,7.0,7.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,4.142857142857143,3.2333333333333334,2.2677868380553625,2.329471352390751,2.857142857142857,1.8666666666666667,1.3451854182690974,1.3578211078487257,0.0,-2.8571428571428568,-0.7666666666666666,15.0,3.0,18.0,1.0,1.0,4.0
2020-05-17,East,2,0,5,0,27.9942426116494,1.872512147359145,0.1879474326427717,3,18,0,0,B-,0,0,5,0,0,1,1,1,0,60.0,-5,6.0,4.0,10.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,3.3,2.0816659994661317,2.3802347030029014,2.7142857142857144,1.9,1.1126972805283726,1.3982747990981974,0.0,0.0,-6.7,18.0,3.0,21.0,1.0,1.0,4.0
2020-05-18,East,3,0,5,0,22.306624186425456,11.581142602671749,0.2763972458824983,4,22,0,0,B-,0,1,2,0,0,1,0,0,0,3.0,-1,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.142857142857143,3.1333333333333333,2.1157009420498145,2.0465839213495345,2.4285714285714284,1.8333333333333333,1.5118578920369086,1.4403862827999168,0.0,2.1428571428571432,3.1333333333333333,22.0,4.0,26.0,1.0,0.0,4.0
2020-05-19,East,4,0,5,0,25.15806759872072,2.474881419678113,0.2229925223641494,3,16,0,0,B-,0,3,0,0,3,1,0,0,0,2.0,3,2.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,1.0,4.142857142857143,3.2,2.1157009420498145,1.972220873131048,2.4285714285714284,1.8333333333333333,1.5118578920369086,1.440386282799917,0.0,2.1428571428571432,-2.8,16.0,3.0,19.0,0.0,0.0,4.0
2020-05-20,East,5,1,5,0,26.71923085515285,5.579999464947948,0.2540848612403564,3,10,0,0,B-,3,2,1,0,4,1,0,0,0,1.0,1,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,3.857142857142857,3.0,2.5448360411214064,1.9826836567538004,2.2857142857142856,1.8666666666666667,1.3801311186847083,1.4558640835892127,0.7777775761317395,1.8571428571428572,3.0,2.5,0.75,3.25,0.0,0.0,4.0
2020-05-21,East,6,1,5,0,25.78240317900736,0.3576000432251314,0.1513433530517248,6,5,0,0,B-,4,1,3,0,2,1,1,0,0,60.0,-2,1.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.7142857142857144,3.033333333333333,2.690370836538196,1.9384197853839136,2.142857142857143,1.9,1.3451854182690988,1.4467561813504939,1.0769227869823266,-1.2857142857142856,0.033333333333333215,1.0,1.2,2.2,0.0,1.0,4.0
2020-05-22,East,0,0,5,0,24.7784586983582,4.835963184712353,0.2878275823887234,9,16,0,0,B-,2,1,3,0,0,1,0,0,0,3.0,-2,3.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,3.4285714285714284,3.033333333333333,2.6367367999823093,1.9384197853839136,1.8571428571428572,1.8666666666666667,1.3451854182690992,1.4558640835892127,0.5833331631944941,-3.5714285714285716,1.0333333333333332,5.333333333333333,3.0,8.333333333333334,1.0,1.0,4.0
2020-05-23,East,1,0,5,0,23.24140903532309,1.819681077279324,0.2073187952011258,4,20,0,1,B-,0,5,4,0,1,1,0,0,0,2.0,1,3.0,6.0,4.0,1.0,4.0,4.0,2.0,0.0,0.0,2.857142857142857,3.066666666666667,2.1157009420498145,1.9286109586656037,1.7142857142857142,1.8666666666666667,1.3801311186847094,1.4558640835892127,0.0,-3.142857142857143,-0.9333333333333331,20.0,4.0,24.0,0.0,1.0,3.0
