date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day
2021-05-26,North,6,1,5,0,27.68259145989276,10.7276788102124,0.2540284424270643,8,6,0,0,A+,0,1,4,0,0,1,0,0,0
2021-05-27,North,0,0,5,0,23.429200263346573,2.1701337475112985,0.2944590272672112,1,14,0,0,A+,0,5,3,0,2,1,1,0,0
2021-05-28,North,1,0,5,0,23.28921569543148,2.343933970104096,0.2075460861271114,4,21,0,0,A+,2,2,9,0,0,1,1,0,0
2021-05-29,North,2,0,5,0,25.615580166713343,1.7170036457227962,0.1975106455965528,3,15,0,0,A+,0,5,6,0,0,1,1,0,0
2021-05-30,North,3,0,5,0,25.46362860058348,7.433020977160584,0.428733974466084,6,13,0,0,A+,0,4,4,0,0,1,1,0,0
2021-05-31,North,4,0,5,0,22.13259162475384,1.1078121672087955,0.1819325699237561,3,19,0,0,A+,0,5,7,0,0,1,1,0,0
2021-06-01,North,5,1,6,0,21.35562524587172,4.099540752275456,0.2151231617561216,5,8,0,0,A+,0,2,8,0,0,1,1,0,0
2021-06-02,North,6,1,6,0,21.34339124612145,4.389556524361538,0.2017196867604463,7,4,0,0,A+,0,2,8,0,0,1,1,0,0
2021-06-03,North,0,0,6,0,28.28255810169759,0.4873618188339431,0.1783215317671431,2,11,0,0,A+,0,4,5,0,0,1,1,0,0
2021-06-04,North,1,0,6,0,23.566914513574016,7.548579620132533,0.2642013675525672,5,12,0,0,A+,0,3,8,0,0,1,1,0,0
2021-06-05,North,2,0,6,0,25.518475043954915,3.0497113168305074,0.2906415533169093,3,22,0,0,A+,0,4,8,0,0,1,1,0,0
2021-06-06,North,3,0,6,0,20.07759567717832,4.8698565102498295,0.1519093415165279,0,17,0,0,A+,0,2,7,0,0,1,0,0,0
2021-06-07,North,4,0,6,0,24.82199754759724,2.490385382888358,0.3005384061954753,3,17,0,0,A+,0,6,4,0,2,1,1,0,0
2021-06-08,North,5,1,6,0,26.13868405994548,1.7380622923299265,0.2596300677735234,5,9,0,0,A+,2,0,7,0,0,1,1,0,0
2021-06-09,North,6,1,6,0,29.909564018221467,3.362076665786061,0.2150990602282075,4,2,0,0,A+,0,2,8,0,0,1,1,0,0
2021-06-10,North,0,0,6,0,20.37745469578528,11.653673469732365,0.1595918400212422,2,17,0,0,A+,0,5,5,0,0,1,1,0,0
2021-06-11,North,1,0,6,0,20.89436556468293,4.8209844290505846,0.2103506150356017,2,20,0,0,A+,0,4,7,0,0,1,1,0,0
2021-06-12,North,2,0,6,0,22.5179492236422,2.6372444187556177,0.0766483463989499,9,14,0,0,A+,0,3,4,0,0,1,1,0,0
2021-06-13,North,3,0,6,0,21.324782553415687,0.4857915277051656,0.2470391503609539,4,16,0,0,A+,0,3,8,0,0,1,1,0,0
2021-06-14,North,4,0,6,0,23.322951402105087,6.372672128962336,0.354949777394305,5,16,0,0,A+,0,2,2,0,0,1,1,0,0
2021-06-15,North,5,1,6,0,20.3341546623827,1.7532821394567606,0.2997916025362829,2,7,0,0,A+,0,6,6,0,0,1,1,0,1
2021-06-16,North,6,1,6,0,22.23862210607926,0.8063426354292326,0.2293720558343866,5,6,0,0,A+,0,1,22,0,0,1,1,1,0
2021-06-17,North,0,0,6,0,20.623719464076167,5.774220177796578,0.2421955630757942,5,13,0,0,A+,0,7,8,0,0,1,0,0,0
2021-06-18,North,1,0,6,0,26.13063531469703,0.0892981553410542,0.1843304790962021,5,10,0,0,A+,0,7,6,0,1,1,1,0,1
2021-06-19,North,2,0,6,0,20.71858053990705,2.6179071135010923,0.1457728869529955,5,18,0,0,A+,1,5,11,1,0,1,1,1,0
2021-06-20,North,3,0,6,0,23.699407933256857,2.304689921392584,0.2116186496245019,6,23,0,0,A+,0,1,6,0,0,1,1,0,0
2021-06-21,North,4,0,6,0,19.97323074190471,6.59497178278194,0.2792813536614865,1,15,0,0,A+,0,5,7,0,0,1,1,0,0
2021-06-22,North,5,1,6,0,23.403788457534432,1.583630062079206,0.1180069406604119,6,10,0,0,A+,0,1,6,0,0,1,1,0,0
2021-06-23,North,6,1,6,0,21.90944035611025,9.411029367054722,0.2305991530769247,5,10,0,0,A+,0,3,6,0,0,1,0,0,0
2021-06-24,North,0,0,6,0,19.17477823880166,3.0108938643806606,0.2288083156877375,1,17,0,0,A+,0,13,5,0,8,1,0,0,0
2021-06-25,North,1,0,6,0,24.09187362742378,3.6074338780972575,0.2140968867072468,7,15,0,0,A+,8,6,5,0,9,1,0,0,0
2021-06-26,North,2,0,6,0,23.74105042975832,1.707240968375372,0.1001748771102982,4,20,0,0,A+,9,3,5,0,7,1,0,0,0
2021-06-27,North,3,0,6,0,20.584934854119872,6.556922907954306,0.1754550775121518,3,23,0,0,A+,7,6,9,0,4,1,1,0,0
2021-06-28,North,4,0,6,0,21.15448430530271,5.151776285050516,0.0753747723558289,2,16,0,0,A+,4,3,7,0,0,1,1,0,0
2021-06-29,North,5,1,6,0,23.339858429542925,4.177045410714621,0.2038892366878607,4,7,0,0,A+,0,3,6,0,0,1,0,0,0
2021-06-30,North,6,1,6,0,16.450324649969996,1.1871962059101695,0.272658382179469,7,0,0,0,A+,0,4,2,0,2,1,1,0,0
2021-07-01,North,0,0,7,0,20.90514247174917,2.167728584519652,0.1656311239068985,3,12,0,0,A+,2,7,9,0,0,1,0,0,0
2021-07-02,North,1,0,7,0,23.03293349646317,4.026807398426224,0.2683702955077958,2,16,0,0,A+,0,8,5,0,3,1,1,0,0
2021-07-03,North,2,0,7,0,18.60877577697216,3.4320723627441305,0.3213103017779847,5,14,0,0,A+,3,1,5,0,0,1,1,0,0
2021-07-04,North,3,0,7,1,19.23583340714899,2.146645505397521,0.2374931656818811,6,12,0,0,A+,0,8,8,0,0,1,1,0,1
2021-07-05,North,4,0,7,0,20.410399670305072,3.0281480207698444,0.2046406844396319,4,16,0,0,A+,0,5,10,0,0,1,1,1,0
2021-07-06,North,5,1,7,0,14.142660598651084,5.628912768472508,0.2199016310905213,5,11,0,0,A+,0,3,5,0,0,1,1,0,0
2021-07-07,North,6,1,7,0,15.920369000100878,1.773353228100026,0.1460656004992918,2,11,0,0,A+,0,1,7,0,0,1,1,0,0
2021-07-08,North,0,0,7,0,25.853704045352217,1.8204853337399527,0.2213722904647174,1,19,0,0,A+,0,3,5,0,0,1,0,0,0
2021-07-09,North,1,0,7,0,21.46149229922409,3.376170511433733,0.3386989341014898,5,19,0,0,A+,0,5,4,0,1,1,0,0,0
2021-07-10,North,2,0,7,0,19.58369496355884,3.410393981438112,0.4274971571613918,3,16,0,0,A+,1,8,4,0,5,1,0,0,0
2021-07-11,North,3,0,7,0,21.45014843382676,7.457616176951497,0.270884431524807,4,13,0,0,A+,5,2,6,0,1,1,1,0,0
2021-07-12,North,4,0,7,0,12.078217896297248,3.282297263387679,0.1186401498850441,5,14,0,0,A+,1,7,9,0,0,1,1,0,0
2021-07-13,North,5,1,7,0,18.136860631726087,0.8769982186113581,0.308972604668577,5,6,0,0,A+,0,6,7,0,0,1,1,0,0
2021-07-14,North,6,1,7,0,20.64977794999019,0.4275790711997413,0.0948782311323999,5,4,0,0,A+,0,5,8,0,0,1,1,0,0
2021-07-15,North,0,0,7,0,22.567225328305483,4.010835711169976,0.2348983315898733,4,17,0,0,A+,0,0,6,0,0,1,1,0,0
2021-07-16,North,1,0,7,0,15.798487443469158,6.418712560127625,0.3258982348651975,4,13,0,0,A+,0,1,9,0,0,1,1,0,0
2021-07-17,North,2,0,7,0,14.540748509109644,1.267297184700471,0.2282703485989572,4,18,0,0,A+,0,5,8,0,0,1,1,0,0
2021-07-18,North,3,0,7,0,14.747327973687758,2.155531995391867,0.1831345636936595,4,23,0,0,A+,0,2,5,0,0,1,1,0,0
2021-07-19,North,4,0,7,0,19.6704857690148,5.020341737982098,0.4341648058744061,3,21,0,0,A+,0,2,7,0,0,1,1,0,0
2021-07-20,North,5,1,7,0,17.794138496485683,6.198208582602011,0.2219667715077503,5,6,0,0,A+,0,3,3,0,0,1,0,0,0
2021-07-21,North,6,1,7,0,13.267877323101825,3.891148647232484,0.0618041120025782,8,11,0,0,A+,0,7,4,0,3,1,0,0,0
2021-07-22,North,0,0,7,0,13.36752311540062,1.0967333206977077,0.3030566103861136,3,14,0,0,A+,3,7,9,0,1,1,1,0,1
2021-07-23,North,1,0,7,0,18.88842092333518,6.787515143190586,0.2498681054081003,7,14,0,1,A+,1,3,12,0,0,1,1,1,0
2021-07-24,North,2,0,7,0,16.42101570037133,1.1561061706075486,0.2096076349638567,5,14,0,0,A+,0,3,7,0,0,1,1,0,0
2021-07-25,North,3,0,7,0,15.757668342668053,1.557381432540635,0.2834677858362326,2,14,0,0,A+,0,4,5,0,0,1,1,0,0
2021-07-26,North,4,0,7,0,18.2734044255646,5.416068055954932,0.2806849552734259,3,13,0,0,A+,0,1,4,0,0,1,1,0,0
2021-07-27,North,5,1,7,0,13.66042925168716,1.3320540634757756,0.1217834939295754,6,10,0,0,A+,0,5,9,0,0,1,1,0,0
2021-07-28,North,6,1,7,0,15.762697757201416,4.194884106547031,0.3902682394087859,3,6,0,0,A+,0,5,8,0,0,1,1,0,0
2021-07-29,North,0,0,7,0,16.41736293635846,0.2853231351708694,0.2407732894347526,3,17,0,0,A+,0,2,9,0,0,1,1,0,0
2021-07-30,North,1,0,7,0,14.57714835158805,6.498377328209767,0.2586251781002299,4,16,0,0,A+,0,1,4,0,0,1,1,0,0
2021-07-31,North,2,0,7,0,13.5782070163511,10.942189283584018,0.2268890126318148,3,16,0,0,A+,0,2,7,0,0,1,1,0,0
2021-08-01,North,3,0,8,0,14.56501340847044,0.942894311838582,0.4235777086268207,4,15,0,0,A+,0,6,8,0,0,1,1,0,0
2021-08-02,North,4,0,8,0,15.03203548818398,5.432291707852596,0.2307880887057733,5,12,0,0,A+,0,2,8,0,0,1,1,0,0
2021-08-03,North,5,1,8,0,14.87496603736065,2.882123630515101,0.3006829660051666,7,9,0,0,A+,0,4,5,0,0,1,1,0,0
2021-08-04,North,6,1,8,0,17.6379453416987,0.9799196528249003,0.4806626844624662,3,6,0,0,A+,0,3,7,0,0,1,0,0,0
2021-08-05,North,0,0,8,0,15.981615951630866,1.7166389444297283,0.2298389005362118,5,18,1,0,A+,0,4,3,0,1,1,0,0,0
2021-08-06,North,1,0,8,0,19.529866545906646,1.250540425728036,0.1744262935854958,5,16,0,0,A+,1,7,6,0,2,1,0,0,0
2021-08-07,North,2,0,8,0,12.344834549615072,4.821559139516992,0.248084212916051,3,18,0,0,A+,2,6,4,0,4,1,0,0,0
2021-08-08,North,3,0,8,0,13.596686274393203,1.3462679690387322,0.3219913060971265,2,16,0,0,A+,4,7,9,0,2,1,1,0,0
2021-08-09,North,4,0,8,0,9.28785711603614,0.1879898699400152,0.2711661795704398,2,18,0,0,A+,2,3,8,0,0,1,1,0,0
2021-08-10,North,5,1,8,0,18.792478503275422,4.349958787325421,0.2059783655182614,5,3,0,0,A+,0,1,5,0,0,1,0,0,0
2021-08-11,North,6,1,8,0,13.539992022039293,2.155652179488417,0.1340480126553099,3,8,0,0,A+,0,5,1,0,4,1,0,0,0
2021-08-12,North,0,0,8,0,10.731797143312722,7.559128780776397,0.1736270119060849,5,16,0,0,A+,4,10,3,0,11,0,0,0,0
2021-08-13,North,1,0,8,0,18.59742097470067,3.4990272698623586,0.1489249136092895,1,18,0,0,A+,11,8,5,0,14,0,0,0,0
2021-08-14,North,2,0,8,0,12.001790345007716,3.928448123087189,0.2212569243977792,6,17,0,0,A+,14,3,7,0,10,1,0,0,0
2021-08-15,North,3,0,8,0,16.55010202077071,4.150437927894634,0.3068997534850515,7,12,0,0,A+,10,5,7,0,8,1,0,0,0
2021-08-16,North,4,0,8,0,14.446102381529936,0.1150569601345358,0.2159771835889379,3,15,0,0,A+,8,4,7,1,4,1,0,0,0
2021-08-17,North,5,1,8,0,15.099324260206254,5.120511078753022,0.3029051861290492,7,7,0,0,A+,4,5,7,0,2,1,1,0,0
2021-08-18,North,6,1,8,0,13.114941710338242,0.5686324021132874,0.2860125855160677,6,8,0,0,A+,2,3,9,0,0,1,1,0,0
2021-08-19,North,0,0,8,0,16.368761943649012,6.79266806090147,0.3489085534461842,2,16,0,0,A+,0,4,5,0,0,1,1,0,0
2021-08-20,North,1,0,8,0,14.06046993492686,7.345612372830349,0.3271137954036511,4,13,0,0,A+,0,1,4,0,0,1,1,0,0
2021-08-21,North,2,0,8,0,19.67967235232083,5.060284234111554,0.1482588274313391,4,18,0,0,A+,0,7,9,0,0,1,1,0,0
2021-08-22,North,3,0,8,0,14.613112026851386,0.1783265336267359,0.1245250841424032,3,17,0,0,A+,0,3,4,0,0,1,1,0,0
2021-08-23,North,4,0,8,0,13.991069782681492,2.1237305259032366,0.3858360703831403,3,17,0,0,A+,0,2,3,0,0,1,1,0,0
2021-08-24,North,5,1,8,0,9.821431676202648,3.665236772279696,0.1788975495125941,9,7,0,0,A+,0,3,6,0,0,1,1,0,0
2021-08-25,North,6,1,8,0,16.369487854295137,9.444181813013278,0.2225593104786975,5,4,0,0,A+,0,3,5,0,0,1,1,0,0
2021-08-26,North,0,0,8,0,13.251882770679764,0.412672515230149,0.2328711182098203,3,16,0,0,A+,0,2,3,0,0,1,1,0,0
2021-08-27,North,1,0,8,0,17.13320183557477,3.4934626945811043,0.3242935279488359,1,18,0,0,A+,0,4,7,0,0,1,1,0,1
2021-08-28,North,2,0,8,0,18.004426538763806,0.434242001201178,0.3290460171615515,4,14,0,0,A+,0,4,10,0,0,1,1,1,0
2021-08-29,North,3,0,8,0,9.428385710814185,9.245601505674513,0.2438997876943918,3,21,0,0,A+,0,5,6,0,0,1,0,0,0
2021-08-30,North,4,0,8,0,11.60647150202642,7.733130600298975,0.2855114085609058,3,15,0,0,A+,0,9,6,0,3,1,0,0,0
2021-08-31,North,5,1,8,0,15.210631963261164,0.1638479463361584,0.2535075164970795,3,10,0,0,A+,3,5,7,0,1,1,1,0,0
2021-09-01,North,6,1,9,0,13.700553055612508,1.7456947579169082,0.2698572672176711,10,9,0,0,A+,1,4,6,0,0,1,1,0,0
2021-09-02,North,0,0,9,0,14.854006958977733,6.88144368048433,0.4158034291760641,1,12,0,0,A+,0,5,5,0,0,1,1,0,0
2021-09-03,North,1,0,9,0,12.263617051406449,4.968428442611176,0.3174696827707348,2,21,0,1,A+,0,1,9,0,0,1,0,0,0
2021-09-04,North,2,0,9,0,12.329084234185444,5.354769191543984,0.2506914964492718,3,18,1,0,A+,0,12,4,0,8,1,0,0,0
2021-09-05,North,3,0,9,0,14.135511486294606,1.5349114673471975,0.2506509611286254,3,22,0,0,A+,8,6,4,0,10,1,0,0,0
2021-09-06,North,4,0,9,0,12.793359427859915,6.093961599202768,0.3620631404249043,2,19,1,0,A+,10,6,7,0,9,1,1,0,1
2021-09-07,North,5,1,9,0,11.935756291787907,8.998897480894604,0.1468919976096695,11,8,0,0,A+,9,1,11,0,0,1,1,1,0
2021-09-08,North,6,1,9,0,9.041961689889526,7.668894395831661,0.4030511897708483,4,11,0,0,A+,0,3,6,0,0,1,0,0,0
2021-09-09,North,0,0,9,0,15.700263175607532,2.3048501700469446,0.1873497523954181,3,13,0,0,A+,0,6,5,0,1,1,1,0,1
2021-09-10,North,1,0,9,0,14.853040742401522,3.128458095679985,0.240766902023108,3,19,0,0,A+,1,4,11,0,0,1,1,1,0
2021-09-11,North,2,0,9,0,14.929218970314006,2.3100100079881862,0.2799659906050887,1,22,0,0,A+,0,5,6,0,0,1,1,0,0
2021-09-12,North,3,0,9,0,13.69779991599272,6.313963954271363,0.3075046056930383,5,23,0,0,A+,0,5,5,0,0,1,1,0,0
2021-09-13,North,4,0,9,0,10.12036707449706,1.2606899951377697,0.3006810779107936,3,15,0,0,A+,0,6,6,0,0,1,1,0,0
2021-09-14,North,5,1,9,0,9.854218567529688,10.26422046240375,0.2342357378488621,5,6,0,0,A+,0,2,8,0,0,1,1,0,1
2021-09-15,North,6,1,9,0,12.693109201349571,4.420959419058921,0.187245159226019,9,6,0,0,A+,0,1,13,0,0,1,1,1,0
2021-09-16,North,0,0,9,0,13.22139962514042,3.4622378568206447,0.2075800790050945,5,16,0,0,A+,0,4,9,0,0,1,1,0,0
2021-09-17,North,1,0,9,0,16.881363352130094,6.7871222655222985,0.1870829034580148,3,16,0,0,A+,0,3,9,0,0,1,1,0,0
2021-09-18,North,2,0,9,0,15.13342679748732,1.3827516962130395,0.3492849540007042,4,16,0,0,A+,0,2,6,0,0,1,1,0,0
2021-09-19,North,3,0,9,0,14.355712062163075,6.6738941984023885,0.2134916401353309,5,22,0,0,A+,0,2,5,0,0,1,0,0,0
2021-09-20,North,4,0,9,0,15.990741764961776,1.6751865788795135,0.2315392841299388,3,15,0,0,A+,0,10,6,0,4,1,0,0,0
2021-09-21,North,5,1,9,0,12.712401484096793,2.415713985499087,0.438303046116985,2,7,0,1,A+,4,2,5,0,1,1,0,0,0
2021-09-22,North,6,1,9,0,12.580857507986208,1.5381721611725576,0.2513537802626461,5,9,0,0,A+,1,6,3,0,4,1,0,0,0
2021-09-23,North,0,0,9,0,14.377597154925487,1.8336405663439288,0.2349392344001044,1,24,0,0,A+,4,1,4,0,1,1,1,0,0
2021-09-24,North,1,0,9,0,13.60838826125525,3.984303424743589,0.1966389985842509,4,21,0,0,A+,1,2,7,0,0,1,1,0,0
2021-09-25,North,2,0,9,0,13.566078850070207,2.000241025238787,0.2972965996109439,4,15,0,0,A+,0,3,6,0,0,1,1,0,0
2021-09-26,North,3,0,9,0,12.309541976384589,4.425114490222632,0.2100967602129278,1,15,0,0,A+,0,4,4,0,0,1,1,0,0
2021-09-27,North,4,0,9,0,13.763505752871142,1.5723031910643963,0.3209777596504953,2,16,0,0,A+,0,4,6,0,0,1,1,0,0
2021-09-28,North,5,1,9,0,16.62560122714277,9.949638884884283,0.2298417104892154,9,10,0,0,A+,0,2,8,0,0,1,1,0,0
2021-09-29,North,6,1,9,0,12.867667500202332,2.6958021878146576,0.2340047889609389,5,7,0,0,A+,0,2,5,0,0,1,1,0,1
2021-09-30,North,0,0,9,0,14.596516147620212,0.1618903265280384,0.2332819362133588,1,22,0,0,A+,0,3,11,0,0,1,1,1,1
2021-10-01,North,1,0,10,0,8.562234526081664,0.2209378181813561,0.3573624276595581,5,16,0,0,A+,0,2,13,0,0,1,0,1,0
2021-10-02,North,2,0,10,0,13.37481249690749,1.2990491869936354,0.2618910707570138,6,18,1,1,A+,0,10,4,0,6,1,0,0,0
2021-10-03,North,3,0,10,0,14.95010002890534,9.557704879635663,0.3013160805129399,6,16,0,0,A+,6,4,3,0,7,1,1,0,1
2021-10-04,North,4,0,10,0,10.307356514576524,15.107409161692786,0.1887261938090587,8,22,0,0,A+,7,0,16,0,0,1,1,1,1
2021-10-05,North,5,1,10,0,12.98364839019268,5.987575555963301,0.1462816369223621,5,8,0,0,A+,0,6,11,0,0,1,1,1,0
2021-10-06,North,6,1,10,0,5.725894237140937,32.33134827641555,0.2341709037008266,7,8,0,0,A+,0,5,6,0,0,1,1,0,0
2021-10-07,North,0,0,10,0,8.066200953977784,1.7987164048201605,0.1916105933656607,4,17,0,0,A+,0,4,4,0,0,1,1,0,0
2021-10-08,North,1,0,10,0,13.262792876606635,3.6829793774482535,0.214708859868995,6,19,0,0,A+,0,4,5,0,0,1,1,0,0
2021-10-09,North,2,0,10,0,10.407617686342077,0.1788803900750233,0.3097965565793735,5,16,0,0,A+,0,4,7,0,0,1,1,0,0
2021-10-10,North,3,0,10,0,14.32293165637645,1.4499020706122574,0.2383943664862986,4,17,0,0,A+,0,3,9,0,0,1,1,0,1
2021-10-11,North,4,0,10,0,13.515775256889931,0.2103278463761049,0.2955491804321478,7,23,0,0,A+,0,2,11,0,0,1,1,1,0
2021-10-12,North,5,1,10,0,8.76056511364499,6.1270934640188575,0.2350329456199757,8,8,0,0,A+,0,2,6,0,0,1,0,0,0
2021-10-13,North,6,1,10,0,14.031045921015046,3.001955229098132,0.170858314711887,6,9,0,0,A+,0,5,4,0,1,1,1,0,0
2021-10-14,North,0,0,10,0,13.326547271302047,0.175225561165033,0.3663130003029966,5,12,0,0,A+,1,1,7,0,0,1,0,0,0
2021-10-15,North,1,0,10,0,12.608771651563362,5.009142402235576,0.395180343515905,6,15,0,0,A+,0,7,5,0,2,1,1,0,0
2021-10-16,North,2,0,10,0,12.83964710075741,3.370721625287024,0.423787748197089,3,17,0,0,A+,2,3,8,0,0,1,1,0,0
2021-10-17,North,3,0,10,0,13.866356810373407,9.592732469146682,0.2547195832522567,3,15,0,0,A+,0,4,4,0,0,1,1,0,0
2021-10-18,North,4,0,10,0,11.518040861420012,2.9330997996382977,0.175729394357493,1,17,0,0,A+,0,5,7,0,0,1,0,0,0
2021-10-19,North,5,1,10,0,14.408843371456207,4.08725860435332,0.2535583951173477,7,6,0,0,A+,0,7,6,0,1,1,0,0,0
2021-10-20,North,6,1,10,0,9.85458518361838,7.430103913912035,0.2930133737591503,6,4,0,0,A+,1,2,1,0,2,1,1,0,0
2021-10-21,North,0,0,10,0,13.37048846234542,3.5319374820634803,0.2460600841910907,0,24,0,0,A+,2,2,6,0,0,1,1,0,0
2021-10-22,North,1,0,10,0,16.186442227155705,6.480884329699572,0.2524845992290369,5,16,0,0,A+,0,4,9,0,0,1,0,0,0
2021-10-23,North,2,0,10,0,17.011552864339418,4.475636886017818,0.2312061243294401,6,15,0,0,A+,0,9,6,0,3,1,1,0,0
2021-10-24,North,3,0,10,0,12.629229715526506,2.4787714127588085,0.3226573944667231,8,16,0,0,A+,3,1,8,0,0,1,0,0,0
2021-10-25,North,4,0,10,0,18.59045930288769,4.282162243393769,0.2035996084028394,2,17,0,0,A+,0,4,3,0,1,1,1,0,1
2021-10-26,North,5,1,10,0,15.164085000645802,4.678754981596551,0.4061652696037687,6,8,0,0,A+,1,4,12,0,0,1,1,1,0
2021-10-27,North,6,1,10,0,11.972831603463232,2.397530628623352,0.1865636618775646,10,11,0,0,A+,0,2,8,0,0,1,1,0,0
2021-10-28,North,0,0,10,0,15.647285882572785,8.11132801405692,0.2904847216394428,5,18,0,0,A+,0,2,5,0,0,1,0,0,0
2021-10-29,North,1,0,10,0,14.68170912539194,6.056687124601624,0.2243702571873881,3,12,0,0,A+,0,8,5,0,3,1,0,0,0
2021-10-30,North,2,0,10,0,15.400393073672774,6.403316464357795,0.1238717329386031,0,13,0,0,A+,3,10,3,0,10,1,0,0,0
2021-10-31,North,3,0,10,0,15.84829538588579,7.337465569080326,0.1705124172443534,5,20,0,0,A+,10,7,6,0,11,0,0,0,0
2021-11-01,North,4,0,11,0,15.231131370855154,6.772200241945989,0.4253366357720841,6,13,0,0,A+,11,5,5,0,11,0,0,0,0
2021-11-02,North,5,1,11,0,10.698889642080797,3.396237757400565,0.2496520320524789,6,8,0,0,A+,11,6,5,0,12,0,0,0,0
2021-11-03,North,6,1,11,0,16.892209804513357,10.326924552593663,0.3594902121442445,5,9,0,0,A+,12,4,7,0,9,1,0,0,1
2021-11-04,North,0,0,11,0,9.943393059369068,1.862628156531924,0.2615693029626466,3,17,0,0,A+,9,4,12,0,1,1,1,1,0
2021-11-05,North,1,0,11,0,11.376765726201391,3.844815647647884,0.3242860893250476,5,17,0,0,A+,1,4,7,0,0,1,1,0,0
2021-11-06,North,2,0,11,0,16.194323902149367,1.9998394837874045,0.1996695159246405,5,19,0,0,A+,0,6,6,0,0,1,1,0,1
2021-11-07,North,3,0,11,0,12.208390433503771,8.142449921006003,0.3400710576329802,3,22,0,0,A+,0,7,13,0,0,1,1,1,0
2021-11-08,North,4,0,11,0,12.169717898181071,2.796514581240752,0.3266856822561524,2,19,0,0,A+,0,5,5,0,0,1,1,0,0
2021-11-09,North,5,1,11,0,11.759785750409725,2.700707279264687,0.2439675337596866,8,4,0,0,A+,0,0,6,0,0,1,1,0,0
2021-11-10,North,6,1,11,0,13.103203330581096,2.6696959282643924,0.3450673763846495,4,7,0,0,A+,0,1,3,0,0,1,1,0,1
2021-11-11,North,0,0,11,0,15.643065096356658,7.011248665025271,0.2186786768527594,6,17,0,0,A+,0,5,13,0,0,1,1,1,0
2021-11-12,North,1,0,11,0,12.44369822534059,4.738760375518026,0.0979033099978982,2,17,0,0,A+,0,5,7,0,0,1,1,0,0
2021-11-13,North,2,0,11,0,10.844948721472107,6.035081060305495,0.2712018859336226,4,20,1,0,A+,0,5,6,0,0,1,1,0,0
2021-11-14,North,3,0,11,0,9.256482462989997,2.106870196308252,0.2087195549090016,4,15,0,0,A+,0,6,6,0,0,1,1,0,0
2021-11-15,North,4,0,11,0,12.90455947555799,0.207538915892002,0.338388044414578,7,15,0,0,A+,0,1,7,0,0,1,1,0,0
2021-11-16,North,5,1,11,0,12.387818223993454,1.6537366539370186,0.266465239730453,4,8,0,0,A+,0,0,4,0,0,1,1,0,0
2021-11-17,North,6,1,11,0,11.946843501003071,4.343341165797801,0.3782323914273839,4,2,0,0,A+,0,4,4,0,0,1,0,0,0
2021-11-18,North,0,0,11,0,19.403534488859584,2.7856284970903364,0.1830507394172285,3,15,0,0,A+,0,8,6,0,2,1,0,0,0
2021-11-19,North,1,0,11,0,13.786464362079036,0.3571546281220365,0.2276779397209328,3,13,1,0,A+,2,6,4,0,4,1,1,0,0
2021-11-20,North,2,0,11,0,16.191976653940966,1.3755085567946466,0.2577757401827052,6,18,0,0,A+,4,4,9,0,0,1,1,0,0
2021-11-21,North,3,0,11,0,12.212626381861188,2.758478137338767,0.0926120090428572,5,21,0,0,A+,0,2,9,0,0,1,0,0,0
2021-11-22,North,4,0,11,0,16.077446321516522,2.5598238908157005,0.2844613663424181,3,15,0,0,A+,0,5,4,0,1,1,1,0,0
2021-11-23,North,5,1,11,0,17.50025567926847,4.45634751635069,0.1075476818308255,4,6,0,0,A+,1,4,9,0,0,1,0,0,0
2021-11-24,North,6,1,11,0,19.437834070667137,6.907444139006827,0.3537358745688957,4,6,0,0,A+,0,5,4,0,1,1,1,0,0
2021-11-25,North,0,0,11,0,13.148258661451678,5.794054156386095,0.2845120158144015,5,22,0,0,A+,1,4,6,0,0,1,1,0,0
2021-11-26,North,1,0,11,0,16.27673517858933,9.32054803160946,0.2993567341812829,6,17,0,0,A+,0,1,7,0,0,1,1,0,0
2021-11-27,North,2,0,11,0,23.157438292411268,16.82054619419425,0.2760134032844579,2,18,0,0,A+,0,4,7,0,0,1,1,0,0
2021-11-28,North,3,0,11,0,17.666418390399112,2.6365995871457315,0.2790895038058021,2,16,0,0,A+,0,1,8,0,0,1,1,0,1
2021-11-29,North,4,0,11,0,18.80468266820008,5.0530933357965,0.2626576389029435,7,18,0,0,A+,0,5,11,0,0,1,1,1,0
2021-11-30,North,5,1,11,0,14.312394111290464,1.9030289630601345,0.3310035399509635,3,7,0,0,A+,0,4,6,0,0,1,1,0,1
2021-12-01,North,6,1,12,0,11.86600052480778,4.731024958317774,0.7263675335094019,5,5,0,0,A+,0,5,11,0,0,1,1,1,1
2021-12-02,North,0,0,12,0,15.905145845841613,14.957379665746217,0.5776426025248503,7,22,0,0,A+,0,6,13,0,0,1,1,1,0
2021-12-03,North,1,0,12,0,13.690527509133544,1.73015837464484,0.5700155563741927,4,21,0,1,A+,0,4,4,0,0,1,1,0,0
2021-12-04,North,2,0,12,0,15.748426115333068,4.937325251073172,0.7291537720777981,6,17,0,0,A+,0,5,5,0,0,1,1,0,1
2021-12-05,North,3,0,12,0,17.920298310843958,3.554067790493897,0.6617689103019212,7,21,0,0,A+,0,4,10,0,0,1,1,1,0
