date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day
2023-09-20,East,2,0,9,0,11.886816914883358,1.8465533516115145,0.3600708132732605,8,19,0,0,AB-,0,0,1,0,0,1,1,0,1
2023-09-21,East,3,0,9,0,8.481470964143359,0.40509010102218385,0.2769239172128093,4,23,0,0,AB-,0,2,3,0,0,1,0,1,0
2023-09-22,East,4,0,9,0,12.784593451171126,4.2956384381113795,0.2631801683123772,8,17,0,0,AB-,0,4,2,0,2,1,0,0,0
2023-09-23,East,5,1,9,0,14.436830947422077,5.176335701722774,0.2557806041221184,4,8,0,0,AB-,2,1,0,0,3,1,0,0,0
2023-09-24,East,6,1,9,0,14.466843756270055,0.5580464706799533,0.2427280802141914,6,11,0,0,AB-,3,2,1,0,4,1,0,0,0
2023-09-25,East,0,0,9,0,10.56754678229934,3.471355100293131,0.2901204442563522,7,20,0,0,AB-,4,0,0,0,4,1,0,0,0
2023-09-26,East,1,0,9,0,9.42885392458765,3.0853588478572407,0.2960498886723183,7,19,0,0,AB-,4,4,2,0,6,1,0,0,1
2023-09-27,East,2,0,9,0,11.019114991363962,2.0876568802891518,0.09526571404870213,9,25,0,0,AB-,6,3,3,0,6,1,0,1,0
2023-09-28,East,3,0,9,0,13.607205522926549,1.5731492930993287,0.27961448014045753,5,17,0,0,AB-,6,2,2,0,6,1,0,0,0
2023-09-29,East,4,0,9,0,11.937651740768388,10.86430528399561,0.3577416535251199,2,13,0,0,AB-,6,1,1,0,6,1,0,0,1
2023-09-30,East,5,1,9,0,12.580197607336565,15.290500342077062,0.3004116256635076,4,8,0,0,AB-,6,1,3,0,4,1,0,1,0
2023-10-01,East,6,1,10,0,13.562345600131472,1.3712900798388026,0.3741653857125895,8,10,0,0,AB-,4,0,2,0,2,1,0,0,0
2023-10-02,East,0,0,10,0,14.895808988915764,4.049137729834383,0.12478268260286213,7,22,0,0,AB-,2,4,0,0,6,1,0,0,0
2023-10-03,East,1,0,10,0,11.919442750060234,6.358979625487705,0.09265887509396661,7,15,0,0,AB-,6,2,1,0,7,1,0,0,0
2023-10-04,East,2,0,10,0,13.306584789324448,0.614739201395025,0.3194482857251692,5,19,0,0,AB-,7,2,2,0,7,1,0,0,0
2023-10-05,East,3,0,10,0,12.474397008627953,2.286391803903675,0.22158203752817504,6,19,0,0,AB-,7,2,0,1,8,1,0,0,1
2023-10-06,East,4,0,10,0,13.699793052065102,12.19799392889383,0.2462002232110595,3,22,0,0,AB-,8,3,3,0,8,1,0,1,1
2023-10-07,East,5,1,10,0,11.155384609277888,1.0747056765125758,0.1766528722352897,3,10,0,0,AB-,8,0,3,0,5,1,0,1,1
2023-10-08,East,6,1,10,0,9.315367515171307,17.270606895522622,0.2573175148257579,5,6,0,0,AB-,5,0,3,0,2,1,0,1,0
2023-10-09,East,0,0,10,0,12.621287898684667,10.982811556004377,0.2253774545095786,4,19,0,0,AB-,2,1,1,0,2,1,0,0,1
2023-10-10,East,1,0,10,0,13.911696389784499,4.876976910437037,0.19343262264411987,7,18,0,0,AB-,2,3,3,0,2,1,0,1,1
2023-10-11,East,2,0,10,0,11.581618905282204,1.2111060670634772,0.44377487575734265,4,25,0,1,AB-,2,2,3,0,1,1,0,1,0
2023-10-12,East,3,0,10,0,12.802646539650857,3.6904429443115454,0.24651194119306052,4,24,0,0,AB-,1,2,1,0,2,1,0,0,0
2023-10-13,East,4,0,10,0,11.77450430136997,0.4248198631681022,0.17457971091824262,9,12,0,0,AB-,2,2,1,0,3,1,0,0,0
2023-10-14,East,5,1,10,0,9.542259200909399,6.520941033124359,0.16858228584382362,8,10,0,0,AB-,3,2,2,0,3,1,0,0,0
2023-10-15,East,6,1,10,0,13.306270534114876,5.140810913937419,0.1616334395535064,5,7,0,0,AB-,3,2,0,0,5,1,0,0,0
2023-10-16,East,0,0,10,0,14.892342603024785,3.5362941152298646,0.26214755672713946,7,18,1,0,AB-,5,4,2,0,7,1,0,0,0
2023-10-17,East,1,0,10,0,12.012290279098352,8.158353496120471,0.2027935766194138,6,26,0,0,AB-,7,2,2,0,7,1,0,0,0
2023-10-18,East,2,0,10,0,11.291821566157704,13.380128654713237,0.3169324475636478,5,23,0,0,AB-,7,3,1,0,9,1,0,0,0
2023-10-19,East,3,0,10,0,7.637121613562375,6.44383526293434,0.17288431705038665,4,20,0,0,AB-,9,1,0,0,10,1,0,0,1
2023-10-20,East,4,0,10,0,12.72252565023836,4.226344903915046,0.2193914217082406,8,23,0,0,AB-,10,2,3,0,9,1,0,1,0
2023-10-21,East,5,1,10,0,10.9414818223321,2.1868423738066802,0.2044377929812228,12,6,0,0,AB-,9,1,2,0,8,1,0,0,0
2023-10-22,East,6,1,10,0,12.611228386116414,3.3794525364128383,0.3802636309561438,5,2,0,0,AB-,8,0,2,0,6,1,0,0,0
2023-10-23,East,0,0,10,0,13.168758946500711,17.179280782392855,0.09618727302989077,5,19,0,0,AB-,6,3,0,0,9,1,0,0,0
2023-10-24,East,1,0,10,0,15.042102832201904,3.194761664496384,0.29745893604918994,6,18,0,0,AB-,9,5,0,0,14,0,0,0,0
2023-10-25,East,2,0,10,0,11.77819635667279,5.378329379047821,0.24151854709448214,5,18,0,0,AB-,14,1,0,0,15,0,0,0,1
2023-10-26,East,3,0,10,0,7.028349453861398,2.939915160660803,0.15893756942523973,3,21,0,0,AB-,15,3,5,0,13,0,0,1,0
2023-10-27,East,4,0,10,0,12.972131235758486,5.426371447924052,0.24753985729094213,9,22,0,0,AB-,13,0,1,0,12,0,0,0,1
2023-10-28,East,5,1,10,0,12.597068148645638,2.7923465737178805,0.2548369044001196,6,14,0,0,AB-,12,1,3,0,10,1,0,1,0
2023-10-29,East,6,1,10,0,13.126578716170542,8.599071643977888,0.20753200244471987,7,12,0,0,AB-,10,0,2,0,8,1,0,0,0
2023-10-30,East,0,0,10,0,10.35148987097713,5.665037966930039,0.18603890519211003,4,20,0,0,AB-,8,0,2,0,6,1,0,0,0
2023-10-31,East,1,0,10,0,15.966789553905555,0.9318149333940191,0.11277603319162025,2,21,0,0,AB-,6,4,0,0,10,1,0,0,0
2023-11-01,East,2,0,11,0,16.476191982576953,6.317399899421368,0.25590350499845926,5,21,0,0,AB-,10,0,2,0,8,1,0,0,0
2023-11-02,East,3,0,11,0,13.795835961691207,5.309722316808432,0.3034965296244239,4,19,0,0,AB-,8,2,2,0,8,1,0,0,0
2023-11-03,East,4,0,11,0,12.480477212685194,7.001764731556613,0.19869588045773462,2,23,1,1,AB-,8,1,2,0,7,1,0,0,1
2023-11-04,East,5,1,11,0,12.261476904896284,7.851149715266033,0.3106786493568835,12,5,0,0,AB-,7,2,4,0,5,1,0,1,0
2023-11-05,East,6,1,11,0,12.223211769824958,6.508195336660251,0.3416642297636364,4,7,0,0,AB-,5,1,0,0,6,1,0,0,0
2023-11-06,East,0,0,11,0,13.498044774521652,6.492356366630777,0.2036197866552426,2,19,0,0,AB-,6,2,1,0,7,1,0,0,0
2023-11-07,East,1,0,11,0,17.575482522692557,5.8653529495022605,0.1946103344111636,4,17,1,0,AB-,7,3,1,0,9,1,0,0,0
2023-11-08,East,2,0,11,0,13.137257002222038,3.98633451997482,0.14507537110522306,3,15,0,0,AB-,9,2,1,0,10,1,0,0,0
2023-11-09,East,3,0,11,0,16.223523531150146,0.7892849177722779,0.2631880672222605,1,17,0,0,AB-,10,4,1,0,13,0,0,0,0
2023-11-10,East,4,0,11,0,17.40862796147505,2.9953113972655614,0.21560957420281254,6,18,0,0,AB-,13,1,2,0,12,0,0,0,0
2023-11-11,East,5,1,11,0,14.442844471736791,0.47433637100349485,0.25128989650610656,5,6,0,0,AB-,12,2,1,0,13,0,0,0,0
2023-11-12,East,6,1,11,0,20.376414521696407,1.4795815967845578,0.22100846210459982,8,11,0,0,AB-,13,2,1,0,14,0,0,0,0
2023-11-13,East,0,0,11,0,14.046852899974933,10.826395661150602,0.36705802434739887,6,20,0,0,AB-,14,0,0,0,14,0,0,0,0
2023-11-14,East,1,0,11,0,15.517347066706478,3.2177907613167887,0.42883873852231513,6,22,0,0,AB-,14,0,1,0,13,0,0,0,0
2023-11-15,East,2,0,11,0,13.473276248797921,11.651324612040208,0.21293491722794944,3,20,0,0,AB-,13,3,0,0,16,0,0,0,0
2023-11-16,East,3,0,11,0,14.98526365361681,2.612011331080053,0.27355895046452816,5,17,0,0,AB-,16,5,0,1,20,0,0,0,1
2023-11-17,East,4,0,11,0,13.42266636668349,0.8391325597236904,0.17460972062153446,4,21,0,0,AB-,20,3,4,0,19,0,0,1,0
2023-11-18,East,5,1,11,0,9.272095539483743,19.090149779920388,0.16372644322843638,8,12,0,0,AB-,19,1,1,0,19,0,0,0,0
2023-11-19,East,6,1,11,0,13.90920659633659,4.2628889798117795,0.38617229541192366,7,11,0,0,AB-,19,1,1,0,19,0,0,0,0
2023-11-20,East,0,0,11,0,14.694848008659697,6.4615396987790605,0.2656083084170694,4,21,0,0,AB-,19,4,0,0,23,0,0,0,0
2023-11-21,East,1,0,11,0,14.338018666319686,0.6220747697114194,0.2501044694323399,7,25,0,0,AB-,23,3,1,0,25,0,0,0,0
2023-11-22,East,2,0,11,0,8.677027476793581,8.28527251666296,0.16583759767195022,6,25,0,0,AB-,25,2,1,0,26,0,0,0,0
2023-11-23,East,3,0,11,0,18.21257078698,8.337657013143032,0.3227745906955978,4,18,0,0,AB-,26,1,2,0,25,0,0,0,0
2023-11-24,East,4,0,11,0,14.079264510788217,2.1529998514151862,0.11244334401431927,6,19,0,0,AB-,25,0,1,0,24,0,0,0,0
2023-11-25,East,5,1,11,0,7.895769595430343,8.72786591355443,0.2280640038280453,3,10,0,0,AB-,24,1,1,2,22,0,0,0,0
2023-11-26,East,6,1,11,0,12.947051665983047,2.2070137796166898,0.2736374687417479,8,9,0,0,AB-,22,1,2,0,21,0,0,0,0
2023-11-27,East,0,0,11,0,10.987752854974339,6.549669370837302,0.2741576980220734,6,21,0,0,AB-,21,4,1,0,24,0,0,0,0
2023-11-28,East,1,0,11,0,17.94107476080092,2.143683204577869,0.22728508047754695,3,23,0,0,AB-,24,6,0,0,30,0,0,0,0
2023-11-29,East,2,0,11,0,16.746702569048693,1.3567700959324884,0.35108185938378134,6,17,1,0,AB-,30,5,2,0,33,0,0,0,0
2023-11-30,East,3,0,11,0,12.630002770197304,1.3240584758907523,0.20803275597583853,4,20,0,0,AB-,33,0,2,0,31,0,0,0,0
2023-12-01,East,4,0,12,0,20.163284800972363,9.14908697494811,0.694642054781609,6,26,0,0,AB-,31,0,1,0,30,0,0,0,1
2023-12-02,East,5,1,12,0,13.687390514013723,0.15987924088689745,0.6667727980861053,4,5,0,0,AB-,30,1,4,0,27,0,0,1,0
2023-12-03,East,6,1,12,0,12.850055191344916,0.7959870891178108,0.60068194266161,7,10,0,0,AB-,27,4,0,0,31,0,0,0,0
2023-12-04,East,0,0,12,0,14.49789849179549,9.045874404259084,0.6102079386213805,3,28,0,0,AB-,31,1,1,0,31,0,0,0,0
2023-12-05,East,1,0,12,0,18.64869908986079,3.1485807450745438,0.5656249326865028,8,25,0,0,AB-,31,0,2,0,29,0,0,0,1
2023-12-06,East,2,0,12,0,17.931584070870677,7.43381255974114,0.6990056052893749,6,18,0,0,AB-,29,1,5,0,25,0,0,1,0
2023-12-07,East,3,0,12,0,15.306293011993564,4.532970668833737,0.6239013827976665,5,23,1,0,AB-,25,0,1,0,24,0,0,0,0
2023-12-08,East,4,0,12,0,17.7421035976669,2.552666421477401,0.5952803843970504,3,24,0,0,AB-,24,1,1,0,24,0,0,0,0
2023-12-09,East,5,1,12,0,20.361307273549606,3.6525357554459843,0.6290081775380919,6,9,0,0,AB-,24,3,2,0,25,0,0,0,0
2023-12-10,East,6,1,12,0,14.083756477362279,4.894025209609603,0.598907910406523,3,8,0,0,AB-,25,2,1,0,26,0,0,0,0
2023-12-11,East,0,0,12,0,15.08798943615026,7.1636324186917895,0.5800150137188957,2,22,0,0,AB-,26,1,1,0,26,0,0,0,0
2023-12-12,East,1,0,12,0,16.6305317247805,0.7090941497905006,0.6080962051937526,6,22,0,0,AB-,26,1,2,0,25,0,0,0,0
2023-12-13,East,2,0,12,0,16.201369739374126,0.9815667667868146,0.5548027562198338,7,28,0,0,AB-,25,3,2,0,26,0,0,0,1
2023-12-14,East,3,0,12,0,16.000078865402447,2.6711757067913235,0.7096375717925062,2,19,0,0,AB-,26,3,8,0,21,0,0,1,0
2023-12-15,East,4,0,12,0,14.789946197866087,5.496375041087586,0.643627631356666,4,25,0,0,AB-,21,1,2,0,20,0,0,0,0
2023-12-16,East,5,1,12,0,15.17947981493752,5.418074545946767,0.5114236924309737,4,10,0,0,AB-,20,1,2,0,19,0,0,0,0
2023-12-17,East,6,1,12,0,16.560750606737948,5.759164361543978,0.6592098337029468,5,14,0,0,AB-,19,1,1,0,19,0,0,0,0
2023-12-18,East,0,0,12,0,23.636910765697372,15.45644531168715,0.7020604329071269,9,22,0,0,AB-,19,2,2,0,19,0,0,0,0
2023-12-19,East,1,0,12,0,19.526283158181112,4.19294113779654,0.49431120456484995,7,19,0,0,AB-,19,2,2,0,19,0,0,0,0
2023-12-20,East,2,0,12,0,18.258771226175636,6.293366602206601,0.4930415559668424,4,23,0,0,AB-,19,4,2,0,21,0,0,0,0
2023-12-21,East,3,0,12,0,16.089840026625644,6.504404491911774,0.5982647098805488,2,31,0,0,AB-,21,1,0,0,22,0,0,0,0
2023-12-22,East,4,0,12,0,17.034367426835196,2.6745999048472715,0.6632338671045259,3,23,0,0,AB-,22,1,2,1,20,0,0,0,0
2023-12-23,East,5,1,12,0,18.796218944359918,1.5844313104302166,0.5220340022867791,4,9,0,0,AB-,20,2,1,0,21,0,0,0,0
2023-12-24,East,6,1,12,0,18.347680925076546,1.3374344709475396,0.6740550745968199,7,7,0,0,AB-,21,0,0,0,21,0,0,0,0
2023-12-25,East,0,0,12,1,23.168362683258106,3.827478427135756,0.6851291692735668,6,14,0,0,AB-,21,0,1,1,19,0,0,0,0
2023-12-26,East,1,0,12,0,18.441244660607406,5.000097122220211,0.721212937903674,5,23,0,0,AB-,19,1,1,0,19,0,0,0,0
2023-12-27,East,2,0,12,0,21.654514819638113,14.093064075030032,0.7403360975412323,3,23,0,0,AB-,19,5,2,0,22,0,0,0,0
2023-12-28,East,3,0,12,0,19.759126563413396,4.875758021431511,0.5689750761773362,4,17,0,0,AB-,22,1,1,0,22,0,0,0,1
2023-12-29,East,4,0,12,0,24.398903142130745,8.597645313371707,0.6295628506736286,6,19,0,0,AB-,22,3,4,0,21,0,0,1,0
2023-12-30,East,5,1,12,0,21.04172663097215,9.344511459248476,0.5494203537057242,3,10,0,0,AB-,21,2,2,1,20,0,0,0,0
2023-12-31,East,6,1,12,0,15.887583521575987,7.844340922558565,0.415914722744262,9,8,0,0,AB-,20,3,1,0,22,0,0,0,1
2024-01-01,East,0,0,1,1,18.612476229047942,15.463442218280477,0.48887718967006444,7,18,0,0,AB-,22,1,3,0,20,0,0,1,0
2024-01-02,East,1,0,1,0,19.56534386054446,7.713522265074869,0.5701213587843462,5,22,0,0,AB-,20,0,2,0,18,0,0,0,0
2024-01-03,East,2,0,1,0,19.271523700974218,7.353356278394913,0.6236543875749864,4,27,0,0,AB-,18,3,1,0,20,0,0,0,1
2024-01-04,East,3,0,1,0,21.273202362475644,5.352083718686592,0.5525804543029593,4,24,0,0,AB-,20,0,3,1,16,0,0,1,0
2024-01-05,East,4,0,1,0,15.370695548148577,2.628847104835215,0.573409868653427,5,27,0,0,AB-,16,1,2,0,15,0,0,0,0
2024-01-06,East,5,1,1,0,19.9916315505948,5.776968639003363,0.5368370031260838,2,10,0,0,AB-,15,0,1,0,14,0,0,0,0
2024-01-07,East,6,1,1,0,18.455415739470986,4.299093299293664,0.6245250533289585,7,7,1,0,AB-,14,4,1,0,17,0,0,0,0
2024-01-08,East,0,0,1,0,21.134597508693975,2.486836261075331,0.6953460254412878,4,26,0,0,AB-,17,4,1,1,19,0,0,0,0
2024-01-09,East,1,0,1,0,22.596699176804584,8.310401527273092,0.6709268448973995,3,26,0,1,AB-,19,0,0,0,19,0,0,0,0
2024-01-10,East,2,0,1,0,17.271728978975702,3.225487095669805,0.6608806810999288,3,21,0,0,AB-,19,1,0,0,20,0,0,0,0
2024-01-11,East,3,0,1,0,23.19971672931898,16.22283700936119,0.5538656289092603,2,26,0,0,AB-,20,3,2,0,21,0,0,0,0
2024-01-12,East,4,0,1,0,20.969684536941827,2.0716203554152304,0.6086907185037719,5,24,0,0,AB-,21,3,1,0,23,0,0,0,0
2024-01-13,East,5,1,1,0,21.75896627892903,0.18943336112537607,0.5270461358194366,2,15,0,0,AB-,23,0,2,0,21,0,0,0,0
2024-01-14,East,6,1,1,0,22.722393524519674,5.2149510897149085,0.5986717598455933,9,8,0,0,AB-,21,1,1,0,21,0,0,0,1
2024-01-15,East,0,0,1,0,23.07846148910197,0.1387809230788391,0.6077596549957887,6,23,0,0,AB-,21,0,4,0,17,0,0,1,1
2024-01-16,East,1,0,1,0,23.287708920368324,10.047682891968082,0.6518327850513431,3,21,0,0,AB-,17,0,4,0,13,0,0,1,0
2024-01-17,East,2,0,1,0,21.02362157325486,1.0499333655846053,0.6613821392069597,8,19,0,0,AB-,13,1,2,0,12,0,0,0,0
2024-01-18,East,3,0,1,0,25.427414391671235,1.363262556641857,0.6393339544245478,9,24,0,0,AB-,12,1,0,0,13,0,0,0,0
2024-01-19,East,4,0,1,0,21.578827643010644,1.6632065123200828,0.6507580750613906,2,21,0,0,AB-,13,2,0,0,15,0,0,0,0
2024-01-20,East,5,1,1,0,25.73876096470589,4.941271053425216,0.5582209586731751,6,7,0,0,AB-,15,2,0,0,17,0,0,0,0
2024-01-21,East,6,1,1,0,18.248988260580155,2.9411752704795275,0.5014296485249852,10,10,0,0,AB-,17,1,0,0,18,0,0,0,1
2024-01-22,East,0,0,1,0,20.953568627837136,4.759241217576854,0.7079112743723251,8,18,0,0,AB-,18,2,4,0,16,0,0,1,0
2024-01-23,East,1,0,1,0,22.67634207199696,16.29264467441796,0.6722720759781483,4,25,0,0,AB-,16,2,0,0,18,0,0,0,0
2024-01-24,East,2,0,1,0,25.937110135211412,3.2757984745144673,0.7153231205680367,6,23,0,0,AB-,18,2,1,0,19,0,0,0,0
2024-01-25,East,3,0,1,0,28.213794972218913,3.642295116524855,0.7966134935064368,5,25,0,0,AB-,19,6,1,0,24,0,0,0,1
2024-01-26,East,4,0,1,0,23.7592871084067,2.838247952568997,0.6401476140172085,5,27,0,0,AB-,24,1,3,0,22,0,0,1,0
2024-01-27,East,5,1,1,0,21.64696093088858,8.763338116348827,0.5959254080068447,5,8,0,0,AB-,22,1,2,0,21,0,0,0,0
2024-01-28,East,6,1,1,0,23.477266642761236,11.829780777291614,0.641402731625522,4,16,0,0,AB-,21,0,1,1,19,0,0,0,1
2024-01-29,East,0,0,1,0,20.18833276645458,3.7808271670059805,0.6071610872650367,7,19,0,0,AB-,19,0,4,0,15,0,0,1,0
2024-01-30,East,1,0,1,0,24.411889940898828,1.3279795037377868,0.5722863422528032,9,22,0,0,AB-,15,1,1,0,15,0,0,0,0
2024-01-31,East,2,0,1,0,24.499939579934132,2.937703350303445,0.8143330168955333,3,20,0,0,AB-,15,0,1,0,14,0,0,0,1
2024-02-01,East,3,0,2,0,24.98148055922571,12.741831346631525,0.5961651971231523,3,22,0,0,AB-,14,0,3,0,11,0,0,1,1
2024-02-02,East,4,0,2,0,26.77021391575281,5.115025341850358,0.6602436389649061,3,19,0,0,AB-,11,2,3,0,10,1,0,1,0
2024-02-03,East,5,1,2,0,23.0763726978539,3.8639342277082283,0.6005900809267924,7,8,0,0,AB-,10,0,1,0,9,1,0,0,0
2024-02-04,East,6,1,2,0,19.510086310283192,1.4805695593572188,0.602822541188124,6,14,0,0,AB-,9,0,2,0,7,1,0,0,1
2024-02-05,East,0,0,2,0,25.67561688510574,9.60767794099225,0.6257451370774075,4,22,0,0,AB-,7,1,3,0,5,1,0,1,1
2024-02-06,East,1,0,2,0,19.450646079937485,3.6964059386822172,0.5579015364910224,3,19,0,0,AB-,5,1,3,0,3,1,0,1,0
2024-02-07,East,2,0,2,0,25.123430013649937,3.1555321271265506,0.5126934842258765,5,22,0,0,AB-,3,3,2,0,4,1,0,0,0
2024-02-08,East,3,0,2,0,25.575606399615673,5.539198673740772,0.6920236885676553,5,15,0,0,AB-,4,5,0,0,9,1,0,0,1
2024-02-09,East,4,0,2,0,24.935477143505572,1.846457434345064,0.609845798339451,5,20,0,0,AB-,9,2,3,0,8,1,0,1,0
2024-02-10,East,5,1,2,0,23.117928519925933,4.761317670016578,0.5985089493185062,8,10,0,0,AB-,8,2,1,0,9,1,0,0,0
2024-02-11,East,6,1,2,0,24.418432229599816,2.631117487781833,0.4852686936539138,7,4,0,0,AB-,9,0,2,0,7,1,0,0,0
2024-02-12,East,0,0,2,0,29.243029162917985,0.9006498416083816,0.5721240358214447,7,22,0,0,AB-,7,4,1,0,10,1,0,0,0
2024-02-13,East,1,0,2,0,28.249648945412176,11.548559120858192,0.42578419496954967,4,25,0,0,AB-,10,1,1,0,10,1,0,0,0
2024-02-14,East,2,0,2,0,24.7264515343064,5.219998831324362,0.5312448721101013,2,24,0,0,AB-,10,2,1,0,11,0,0,0,0
2024-02-15,East,3,0,2,0,27.36893085419841,5.613504414357819,0.6429453835310865,2,21,0,0,AB-,11,4,1,0,14,0,0,0,0
2024-02-16,East,4,0,2,0,26.43054150353389,3.3820948681423486,0.5328446884370417,6,19,0,0,AB-,14,2,0,0,16,0,0,0,0
2024-02-17,East,5,1,2,0,24.837681947497455,1.60013893663801,0.5624290108547736,5,15,0,0,AB-,16,1,1,0,16,0,0,0,0
2024-02-18,East,6,1,2,0,27.11696481137969,3.0016303582201824,0.6387944442894781,7,17,0,0,AB-,16,1,1,0,16,0,0,0,0
2024-02-19,East,0,0,2,0,28.35052890663668,5.69164331931946,0.7640627729993261,6,24,0,0,AB-,16,0,2,0,14,0,0,0,0
2024-02-20,East,1,0,2,0,25.921330971757893,0.9716307209808099,0.573019923511238,4,23,0,0,AB-,14,2,1,0,15,0,0,0,1
2024-02-21,East,2,0,2,0,27.4131662055501,4.067621000729791,0.6022025512902593,3,19,0,0,AB-,15,1,3,0,13,0,0,1,0
2024-02-22,East,3,0,2,0,23.594804465893144,4.93645176718984,0.670670295360061,2,27,0,0,AB-,13,2,0,0,15,0,0,0,0
2024-02-23,East,4,0,2,0,26.50055094627181,4.579669437303202,0.6906639769930513,2,18,0,0,AB-,15,1,0,1,15,0,0,0,0
2024-02-24,East,5,1,2,0,24.90373585272458,9.613961451613259,0.6019163602561948,13,12,0,0,AB-,15,5,2,0,18,0,0,0,0
2024-02-25,East,6,1,2,0,24.030071491207547,2.3625531037372585,0.6641173140331628,3,11,0,0,AB-,18,1,0,0,19,0,0,0,1
2024-02-26,East,0,0,2,0,30.430029415981817,1.979239928310532,0.7080725147789653,10,25,0,0,AB-,19,0,4,0,15,0,0,1,0
2024-02-27,East,1,0,2,0,24.167709445368192,5.087024412239683,0.7027416476771126,3,18,0,0,AB-,15,1,1,0,15,0,0,0,0
2024-02-28,East,2,0,2,0,27.794783240241998,6.656137071759763,0.620147807759591,8,21,0,0,AB-,15,1,1,0,15,0,0,0,0
2024-02-29,East,3,0,2,0,24.862610404288453,2.340916806773485,0.5111161899192164,4,18,0,0,AB-,15,1,2,0,14,0,0,0,1
2024-03-01,East,4,0,3,0,30.733783943002077,0.30128315206213163,0.5904359537946501,8,17,0,0,AB-,14,3,3,0,14,0,0,1,0
2024-03-02,East,5,1,3,0,24.787991201580613,3.2151234134843536,0.6565024268025035,10,9,0,0,AB-,14,1,1,0,14,0,0,0,0
2024-03-03,East,6,1,3,0,27.447467422345284,9.174973008847179,0.431317563098902,8,12,0,0,AB-,14,2,1,0,15,0,0,0,0
2024-03-04,East,0,0,3,0,28.194117755059242,3.4732024325308366,0.6254186630664258,2,17,0,0,AB-,15,1,1,0,15,0,0,0,0
2024-03-05,East,1,0,3,0,22.37036978267405,6.799767388679154,0.5317249462005185,6,23,0,0,AB-,15,1,1,0,15,0,0,0,0
2024-03-06,East,2,0,3,0,26.939977473696064,4.375210087713085,0.5643434594534817,2,25,0,0,AB-,15,2,2,1,14,0,0,0,0
2024-03-07,East,3,0,3,0,25.924755077584976,3.552697467008947,0.5201657233394157,4,19,0,0,AB-,14,3,2,0,15,0,0,0,0
2024-03-08,East,4,0,3,0,29.98435772724481,9.894311966776133,0.5091884790429271,6,17,0,0,AB-,15,1,2,1,13,0,0,0,0
2024-03-09,East,5,1,3,0,27.01738852005608,6.83617286896295,0.6374780043129888,3,10,0,0,AB-,13,0,2,0,11,0,0,0,1
2024-03-10,East,6,1,3,0,23.021438164219276,3.66775554508893,0.7024104384648,4,9,0,0,AB-,11,0,3,0,8,1,0,1,1
2024-03-11,East,0,0,3,0,24.88391250399321,3.1916694645966786,0.5369023025765255,4,22,0,0,AB-,8,5,3,0,10,1,0,1,0
2024-03-12,East,1,0,3,0,28.581538053947252,3.205373673014174,0.5868691777668323,8,17,0,0,AB-,10,2,1,0,11,0,0,0,0
2024-03-13,East,2,0,3,0,27.49403191115714,8.076371532232978,0.6488162376844945,3,15,1,0,AB-,11,3,0,0,14,0,0,0,0
2024-03-14,East,3,0,3,0,30.30442723481981,4.128801533018757,0.7090552712898693,5,17,0,0,AB-,14,1,2,0,13,0,0,0,0
2024-03-15,East,4,0,3,0,32.59198501183006,2.593184876468263,0.6821738366861051,7,12,0,0,AB-,13,1,1,0,13,0,0,0,0
2024-03-16,East,5,1,3,0,28.12606019114994,1.1438619368986744,0.6164813147340058,6,9,0,0,AB-,13,6,2,0,17,0,0,0,0
2024-03-17,East,6,1,3,0,25.798440452773924,2.231369380235878,0.6357964366576103,8,12,0,0,AB-,17,2,2,0,17,0,0,0,0
2024-03-18,East,0,0,3,0,31.546113353073,2.0250492538170004,0.5353992922056616,5,19,0,1,AB-,17,1,0,0,18,0,0,0,1
2024-03-19,East,1,0,3,0,27.523795910543885,4.926166296958669,0.6372521087266683,4,15,0,0,AB-,18,4,3,0,19,0,0,1,1
2024-03-20,East,2,0,3,0,22.91026399205634,1.2615851570983116,0.6630681789626994,3,18,0,0,AB-,19,4,3,0,20,0,0,1,0
2024-03-21,East,3,0,3,0,27.605417729606792,0.12397416406019279,0.6320211724048247,4,19,1,0,AB-,20,3,1,0,22,0,0,0,1
2024-03-22,East,4,0,3,0,29.74663221481833,5.274219262246006,0.5502095023320168,5,11,0,0,AB-,22,2,3,0,21,0,0,1,0
2024-03-23,East,5,1,3,0,28.890113594138576,2.792010820556735,0.6142655958536813,8,8,0,0,AB-,21,1,1,1,20,0,0,0,0
2024-03-24,East,6,1,3,0,33.616731895226266,4.058503204665388,0.5430584279236362,4,6,0,0,AB-,20,1,1,0,20,0,0,0,0
2024-03-25,East,0,0,3,0,27.834280798927765,16.449225082054443,0.5452538005547263,6,24,0,0,AB-,20,2,1,1,20,0,0,0,1
2024-03-26,East,1,0,3,0,25.651626087191847,1.8880223138095247,0.6730535909845807,3,23,0,0,AB-,20,3,3,0,20,0,0,1,0
2024-03-27,East,2,0,3,0,25.267962054097666,3.369258764420802,0.709166052417866,5,23,0,0,AB-,20,0,1,0,19,0,0,0,1
2024-03-28,East,3,0,3,0,30.857533452233376,3.098857734824966,0.7758147315996916,4,22,0,0,AB-,19,6,3,0,22,0,0,1,0
